id_pedido,cliente_id,cliente_nombre,cliente_genero,cliente_edad,cliente_grupo_etario,zona,fecha,mes,dia_semana,es_fin_de_semana,estado,metodo_pago,tipo_vehiculo,monto,costo_operacion,margen_bruto,tiempo_entrega_minutos,latitud,longitud,fecha_creacion,fecha_entrega,repartidor_nombre
38da8ec4-ee32-4816-9253-930b34bd0076,13e0122f-67ce-494f-8347-6975e8c8f54e,Luis Garcia,Male,54,50+,Sur,2026-08-02,Agosto,Domingo,True,en_camino,efectivo,moto_electrica,26809.71,5073.29,21736.42,,6.156215,-75.594471,2026-08-02 19:18:23+00:00,,Ana Martinez
b13b7abf-d049-44fe-b081-2c0ac993245a,07710594-2e0c-40d8-9ddb-2a4227d3d41a,Pedro Gomez,Male,48,36-50,Chapinero,2026-08-02,Agosto,Domingo,True,en_camino,app,bicicleta,33144.17,7787.48,25356.69,,6.269781,-75.555002,2026-08-02 19:18:40+00:00,,Andres Gomez
6c89c60b-e092-431b-aa6d-de33943c0786,936e2d19-1a08-4f47-80a6-3332265a04f3,Luis Martinez,Male,48,36-50,Sur,2026-08-02,Agosto,Domingo,True,en_camino,efectivo,bicicleta,38324.31,6195.97,32128.34,,6.171784,-75.594594,2026-08-02 19:40:16+00:00,,Laura Gonzalez
28bec398-8834-4094-acd3-2ecc4d26a363,64435586-3152-4620-8118-8c603a6994f4,Laura Lopez,Female,80,50+,Occidente,2026-08-02,Agosto,Domingo,True,entregado,efectivo,bicicleta,52816.70,9994.48,42822.22,44.0,6.268072,-75.595431,2026-08-02 19:58:38+00:00,2026-08-02 20:42:38+00:00,Marta Rodriguez
2d7749c0-75c0-4132-9f18-946c0eae9b7b,d6fde3c1-dc4b-4f8c-bad9-53234ff05ee2,Diego Garcia,Female,35,26-35,Norte,2026-08-02,Agosto,Domingo,True,entregado,tarjeta,bicicleta,27644.18,6655.17,20989.01,61.0,6.285141,-75.559451,2026-08-02 20:26:33+00:00,2026-08-02 21:27:33+00:00,Luis Lopez
cf519e0f-e443-4919-93c0-332ea01606ce,0bf86823-cb4c-48f8-8917-ae330525c6d5,Diego Gonzalez,Female,29,26-35,Norte,2026-08-02,Agosto,Domingo,True,entregado,efectivo,moto_electrica,33326.33,5424.72,27901.61,38.0,6.295840,-75.556380,2026-08-02 20:44:37+00:00,2026-08-02 21:22:37+00:00,Carlos Martinez
c86176d7-8438-4104-b72c-76952d72caf0,8193543e-ba17-4ff3-9344-5f76c2184657,Andres Rodriguez,Female,54,50+,Sur,2026-08-02,Agosto,Domingo,True,entregado,tarjeta,bicicleta,77169.66,13352.12,63817.54,50.0,6.150355,-75.602165,2026-08-02 21:20:00+00:00,2026-08-02 22:10:00+00:00,Juan Gomez
a80e6282-0dfd-4825-a1ef-450a4b9749fd,6c7dcc33-6f64-4bae-a30c-600099b54f33,Camila Martinez,Female,46,36-50,Occidente,2026-08-02,Agosto,Domingo,True,entregado,efectivo,moto_electrica,29405.37,5432.99,23972.38,19.0,6.279602,-75.598628,2026-08-02 21:50:44+00:00,2026-08-02 22:09:44+00:00,Diego Rodriguez
7604ca63-6861-4af3-95bd-4d0a76e4b0fe,48bc34d2-7f99-4cca-8c08-2dc33d442d18,Carlos Gomez,Male,57,50+,Occidente,2026-08-02,Agosto,Domingo,True,cancelado,tarjeta,moto_electrica,91914.14,17882.66,74031.48,,6.266730,-75.619629,2026-08-02 21:53:22+00:00,,Jorge Gonzalez
bff77bbb-07e2-4fee-b6aa-c64571133401,975f478d-4a1e-48cd-b2b3-f923d30b9251,Laura Martinez,Male,79,50+,Centro,2026-08-02,Agosto,Domingo,True,cancelado,efectivo,moto_electrica,53956.79,12076.93,41879.86,,6.248438,-75.558798,2026-08-02 21:56:21+00:00,,
448399c7-ec83-4933-8ea5-fff057dd8560,651347e4-debe-4831-bdda-7ce4e7067076,Laura Lopez,Female,35,26-35,Centro,2026-08-02,Agosto,Domingo,True,entregado,efectivo,bicicleta,23092.05,3746.60,19345.45,49.0,6.246341,-75.561989,2026-08-02 22:16:18+00:00,2026-08-02 23:05:18+00:00,Maria Martinez
3dd8ee83-af56-4244-8f21-93de32914b90,214122ff-3ed0-4ee7-b22f-e1e1b8f04e7e,Diego Rodriguez,Male,26,26-35,Sur,2026-08-02,Agosto,Domingo,True,entregado,efectivo,moto_electrica,20745.40,4455.47,16289.93,37.0,6.169849,-75.595301,2026-08-02 23:22:30+00:00,2026-08-02 23:59:30+00:00,Andres Gomez
6a26286b-25d3-4852-ad3d-1aae957afe0d,b2322744-c7c4-49f3-9caa-8df835be917b,Juan Gomez,Male,41,36-50,Norte,2026-08-03,Agosto,Lunes,False,entregado,app,moto_electrica,59255.54,14071.14,45184.40,53.0,6.284476,-75.576501,2026-08-03 03:01:57+00:00,2026-08-03 03:54:57+00:00,Marta Rodriguez
af5b5fb3-8019-436c-af8d-f65d3ed468fb,0604c774-2d96-40ec-b987-51c090ef688c,Lucia Garcia,Female,78,50+,Norte,2026-08-03,Agosto,Lunes,False,entregado,efectivo,moto_electrica,17567.45,3123.24,14444.21,55.0,6.280686,-75.550019,2026-08-03 03:30:20+00:00,2026-08-03 04:25:20+00:00,Laura Gonzalez
4aa15fd9-8373-4f7e-ab94-1ce7678646e9,5a53097d-77e6-43e0-970b-3e537f059cf8,Diego Lopez,Male,35,26-35,Norte,2026-08-03,Agosto,Lunes,False,entregado,app,moto_electrica,50036.73,11072.96,38963.77,50.0,6.271816,-75.579675,2026-08-03 05:10:01+00:00,2026-08-03 06:00:01+00:00,Andres Gomez
3fc2e815-a7be-483c-b7aa-1101cca93f45,90134b2f-22cb-42bb-8719-e7c7d7271e06,Andres Rodriguez,Male,46,36-50,Sur,2026-08-03,Agosto,Lunes,False,entregado,app,bicicleta,48076.20,7262.35,40813.85,45.0,6.178835,-75.587502,2026-08-03 05:22:36+00:00,2026-08-03 06:07:36+00:00,Andres Gomez
e3a1aa9a-9703-4da8-94ae-667128a8df02,31e98e9a-24de-4294-8826-fc491e8529cc,Pedro Garcia,Female,34,26-35,Occidente,2026-08-03,Agosto,Lunes,False,entregado,efectivo,moto_electrica,89415.81,21500.03,67915.78,27.0,6.259176,-75.611534,2026-08-03 07:57:19+00:00,2026-08-03 08:24:19+00:00,Maria Martinez
eedcd1cd-5d73-47d3-a447-8b2b87a9dc3b,85d139a7-7a45-49aa-9638-dcd1f5d1c539,Valentina Gomez,Female,47,36-50,Norte,2026-08-03,Agosto,Lunes,False,entregado,efectivo,bicicleta,48243.80,10322.03,37921.77,57.0,6.272634,-75.570029,2026-08-03 09:04:29+00:00,2026-08-03 10:01:29+00:00,Andres Lopez
4062349a-2639-475b-b843-f4b442c3abdc,6c7dcc33-6f64-4bae-a30c-600099b54f33,Camila Martinez,Female,46,36-50,Chapinero,2026-08-03,Agosto,Lunes,False,entregado,efectivo,bicicleta,93584.76,21639.55,71945.21,31.0,6.268091,-75.553764,2026-08-03 09:50:40+00:00,2026-08-03 10:21:40+00:00,Marta Lopez
b84a81e2-c4dd-44ed-a42c-d7aa81a50a19,07710594-2e0c-40d8-9ddb-2a4227d3d41a,Pedro Gomez,Male,48,36-50,Norte,2026-08-03,Agosto,Lunes,False,entregado,app,moto_electrica,20443.00,4040.14,16402.86,59.0,6.287666,-75.551411,2026-08-03 09:56:50+00:00,2026-08-03 10:55:50+00:00,Ana Gonzalez
ba71c76e-81c8-43cd-ac5f-f3614656090f,d75d2cf4-7250-4620-8774-e082750cafca,Diego Gomez,Female,81,50+,Centro,2026-08-03,Agosto,Lunes,False,cancelado,app,bicicleta,38146.55,6311.07,31835.48,,6.243349,-75.556300,2026-08-03 10:40:58+00:00,,
c855daba-0a38-47a7-888f-6fbef8e269f1,01137935-0af8-4f24-8ee9-07632cb39eee,Sofia Gonzalez,Female,36,36-50,Centro,2026-08-03,Agosto,Lunes,False,cancelado,efectivo,moto_electrica,63375.94,9974.02,53401.92,,6.246517,-75.568577,2026-08-03 10:44:11+00:00,,
9be66358-7176-45c7-9d1a-12f68e07943b,2db7afb4-3544-4567-8108-5861c213f9ed,Juan Garcia,Female,31,26-35,Occidente,2026-08-03,Agosto,Lunes,False,cancelado,app,moto_electrica,88810.24,19080.53,69729.71,,6.252136,-75.610769,2026-08-03 11:08:19+00:00,,
1d263898-5a68-420d-9e88-4c6d51d4bf93,1bb9fc1b-4864-44ef-a2b3-5ea92d0e0afa,Laura Gonzalez,Female,77,50+,Norte,2026-08-03,Agosto,Lunes,False,entregado,efectivo,moto_electrica,93184.76,20762.82,72421.94,35.0,6.290427,-75.572761,2026-08-03 12:37:17+00:00,2026-08-03 13:12:17+00:00,Marta Lopez
972f80f4-6ad2-472a-95fc-7e84c4acf317,6332c5ab-6d19-41bf-87fa-7ee16a311a73,Lucia Garcia,Female,57,50+,Centro,2026-08-03,Agosto,Lunes,False,entregado,tarjeta,moto_electrica,58340.18,13818.31,44521.87,29.0,6.248600,-75.557627,2026-08-03 12:59:18+00:00,2026-08-03 13:28:18+00:00,Valentina Garcia
44c2ae96-ba21-4321-8e6a-1896f6b9fdfc,8c4b07f3-4be0-4550-a487-d5bfdfe98e97,Marta Lopez,Male,74,50+,Occidente,2026-08-03,Agosto,Lunes,False,entregado,tarjeta,moto_electrica,71209.99,15763.70,55446.29,37.0,6.275848,-75.598539,2026-08-03 13:01:50+00:00,2026-08-03 13:38:50+00:00,Marta Rodriguez
8a81d902-31c8-4aac-8e30-c3fbe31d778b,56eef3c1-26f4-4db0-ae36-a001ada2aa7a,Mateo Martinez,Male,45,36-50,Centro,2026-08-03,Agosto,Lunes,False,entregado,efectivo,bicicleta,64498.62,14244.28,50254.34,45.0,6.257914,-75.558987,2026-08-03 13:15:23+00:00,2026-08-03 14:00:23+00:00,Valentina Lopez
469b0c39-17eb-44e3-b777-699692305cb2,c1c45866-47a2-47f7-b1e6-4dfecbbdda25,Lucia Lopez,Female,28,26-35,Centro,2026-08-03,Agosto,Lunes,False,entregado,efectivo,moto_electrica,57415.28,13426.98,43988.30,26.0,6.247777,-75.567000,2026-08-03 14:09:24+00:00,2026-08-03 14:35:24+00:00,Laura Perez
e9354ae0-0e8a-4da4-8bf6-417d710b63a5,936e2d19-1a08-4f47-80a6-3332265a04f3,Luis Martinez,Male,48,36-50,Centro,2026-08-03,Agosto,Lunes,False,entregado,tarjeta,bicicleta,49788.64,9502.95,40285.69,44.0,6.254814,-75.560268,2026-08-03 14:44:21+00:00,2026-08-03 15:28:21+00:00,Luis Perez
6017b607-9754-46db-830d-e4f62392a75a,a4be7243-5dfa-45d2-818a-54607daa3daa,Ana Lopez,Female,59,50+,Norte,2026-08-03,Agosto,Lunes,False,entregado,efectivo,bicicleta,76395.31,18598.13,57797.18,57.0,6.270949,-75.578319,2026-08-03 17:10:01+00:00,2026-08-03 18:07:01+00:00,Lucia Lopez
f6e4df15-4efe-4acb-a0d9-af88b6e18895,2e431e06-4c17-49d0-97dd-2d1cd10b4a95,Maria Gonzalez,Male,52,50+,Sur,2026-08-03,Agosto,Lunes,False,entregado,efectivo,moto_electrica,85236.55,19148.83,66087.72,32.0,6.158762,-75.586842,2026-08-03 17:20:03+00:00,2026-08-03 17:52:03+00:00,Diego Rodriguez
84995bdc-a067-43a3-8403-ba9cc1a9f5a4,f2dfaa5a-f205-4345-92ca-af0a6f5a2de7,Marta Lopez,Male,77,50+,Norte,2026-08-03,Agosto,Lunes,False,entregado,tarjeta,moto_electrica,85062.02,13491.90,71570.12,41.0,6.275858,-75.569793,2026-08-03 18:10:38+00:00,2026-08-03 18:51:38+00:00,Marta Rodriguez
300be953-deda-4990-97e4-02bf7ab6a3a3,13e0122f-67ce-494f-8347-6975e8c8f54e,Luis Garcia,Male,54,50+,Chapinero,2026-08-03,Agosto,Lunes,False,entregado,app,bicicleta,92953.56,15451.71,77501.85,42.0,6.268818,-75.558498,2026-08-03 19:36:27+00:00,2026-08-03 20:18:27+00:00,Laura Perez
8afe47ee-f6f1-49c0-a45d-3d628938aeb5,9b929e05-3be7-47f5-8987-51f10d07938d,Marta Lopez,Female,52,50+,Sur,2026-08-03,Agosto,Lunes,False,cancelado,app,bicicleta,15860.99,2954.41,12906.58,,6.155764,-75.585873,2026-08-03 19:57:28+00:00,,Maria Martinez
aec39319-6de6-4552-a399-5a7d8ee2e22c,a200fb08-fef7-4a11-b4af-a7fc9c26bc2e,Luis Garcia,Female,63,50+,Chapinero,2026-08-03,Agosto,Lunes,False,entregado,app,moto_electrica,93394.71,22512.65,70882.06,28.0,6.262794,-75.543526,2026-08-03 20:37:29+00:00,2026-08-03 21:05:29+00:00,Luis Perez
b9b13b22-a2ae-4732-b77c-aae3b3b40304,d9b324e7-1d27-48a5-b73a-8850b01f1da7,Valentina Rodriguez,Female,35,26-35,Centro,2026-08-03,Agosto,Lunes,False,entregado,app,bicicleta,74357.43,17266.76,57090.67,47.0,6.240220,-75.558106,2026-08-03 20:42:51+00:00,2026-08-03 21:29:51+00:00,Mateo Martinez
09517060-959a-4a51-8c56-ab66f57f06f4,fd944984-53a0-49d4-9474-ceb6fa280378,Marta Perez,Female,73,50+,Occidente,2026-08-03,Agosto,Lunes,False,entregado,efectivo,moto_electrica,87312.78,15163.61,72149.17,37.0,6.279412,-75.605753,2026-08-03 22:35:38+00:00,2026-08-03 23:12:38+00:00,Diego Lopez
ae8acaa9-ae12-4521-90d6-ace3095c42b5,31e98e9a-24de-4294-8826-fc491e8529cc,Pedro Garcia,Female,34,26-35,Sur,2026-08-03,Agosto,Lunes,False,cancelado,efectivo,bicicleta,32430.16,5648.97,26781.19,,6.163405,-75.588180,2026-08-03 22:56:38+00:00,,
8d1c1a90-0e76-4d50-8a24-2ac1ceaeed3e,cab0f77c-6a9c-4833-ab98-ff5e181a7e8c,Diego Gonzalez,Female,40,36-50,Chapinero,2026-08-04,Agosto,Martes,False,entregado,tarjeta,moto_electrica,92733.44,14635.99,78097.45,24.0,6.265475,-75.559823,2026-08-04 01:07:06+00:00,2026-08-04 01:31:06+00:00,Luis Perez
4a91393d-34c3-4569-9bd1-26d6070fcc14,66379f01-baf4-4625-af97-5671a7553d51,Marta Rodriguez,Female,33,26-35,Occidente,2026-08-04,Agosto,Martes,False,entregado,tarjeta,moto_electrica,63295.46,11987.98,51307.48,21.0,6.241630,-75.607878,2026-08-04 01:21:00+00:00,2026-08-04 01:42:00+00:00,Laura Gonzalez
55e2a786-9cfa-4fae-9cd0-b218d5221a11,133e7b9f-2385-4705-9e99-3eb72a0f75cb,Mateo Gonzalez,Male,66,50+,Chapinero,2026-08-04,Agosto,Martes,False,entregado,efectivo,moto_electrica,68107.27,15257.29,52849.98,17.0,6.266785,-75.554670,2026-08-04 03:27:17+00:00,2026-08-04 03:44:17+00:00,Mateo Martinez
335dbb8a-9efc-4ba5-a26d-2ca0b21b2fed,2db7afb4-3544-4567-8108-5861c213f9ed,Juan Garcia,Female,31,26-35,Norte,2026-08-04,Agosto,Martes,False,en_camino,efectivo,bicicleta,27753.16,5301.30,22451.86,,6.273202,-75.564252,2026-08-04 05:26:19+00:00,,Marta Lopez
2df18eac-e22a-4372-b3f4-7c676f7ac352,c868f96d-ea66-42c6-ab2c-c8e836b35c37,Sofia Garcia,Male,80,50+,Centro,2026-08-04,Agosto,Martes,False,entregado,efectivo,bicicleta,65478.27,14056.83,51421.44,46.0,6.252974,-75.563364,2026-08-04 05:44:12+00:00,2026-08-04 06:30:12+00:00,Andres Gomez
05fc68ef-61d6-4c31-bab9-d6ad806ff0db,2bcc12cb-5d87-4176-a287-3a2aee9351e5,Luis Rodriguez,Female,50,36-50,Sur,2026-08-04,Agosto,Martes,False,entregado,app,moto_electrica,82682.58,18699.05,63983.53,35.0,6.169651,-75.601123,2026-08-04 05:59:27+00:00,2026-08-04 06:34:27+00:00,Ana Martinez
b073db90-24fd-4fa1-b585-0eae36765e75,34f9f1b5-bdd0-46e7-b81d-623e9fdf17d8,Ana Rodriguez,Female,36,36-50,Chapinero,2026-08-04,Agosto,Martes,False,cancelado,app,moto_electrica,46528.63,10765.43,35763.20,,6.261223,-75.558331,2026-08-04 06:38:45+00:00,,
5852eaf4-362e-454f-a794-20413aa371e4,f742a46d-f918-41e0-be90-30f40dc4d68f,Luis Martinez,Female,70,50+,Chapinero,2026-08-04,Agosto,Martes,False,entregado,app,moto_electrica,84865.14,16379.23,68485.91,17.0,6.260396,-75.556653,2026-08-04 06:49:13+00:00,2026-08-04 07:06:13+00:00,Valentina Garcia
038831e7-717b-4c2c-b186-670cacc677ee,34580dd8-9397-4dc9-bc4e-757392d1c5fb,Lucia Gomez,Female,64,50+,Occidente,2026-08-04,Agosto,Martes,False,entregado,tarjeta,moto_electrica,22139.27,3662.10,18477.17,30.0,6.273292,-75.602689,2026-08-04 07:17:43+00:00,2026-08-04 07:47:43+00:00,Luis Perez
d0aacb92-9d27-49cd-a88c-1e9872f84c63,7fcd166e-cba3-4232-91a1-41d51f495d35,Lucia Martinez,Male,60,50+,Chapinero,2026-08-04,Agosto,Martes,False,entregado,tarjeta,moto_electrica,37203.73,7159.11,30044.62,24.0,6.266940,-75.550732,2026-08-04 07:52:48+00:00,2026-08-04 08:16:48+00:00,Andres Gomez
6dbd0cc6-1d50-4e26-a738-919c8dbdf874,5cce9a92-b20a-48a7-b742-27d2cd0fa666,Juan Martinez,Male,46,36-50,Chapinero,2026-08-04,Agosto,Martes,False,entregado,tarjeta,bicicleta,58971.60,13627.26,45344.34,38.0,6.261816,-75.550073,2026-08-04 07:56:47+00:00,2026-08-04 08:34:47+00:00,Luis Perez
925a1c2d-d120-45ae-8675-9000672cd619,f48478ff-e816-452a-913c-41d06df567f2,Ana Garcia,Female,36,36-50,Centro,2026-08-04,Agosto,Martes,False,entregado,efectivo,moto_electrica,58007.01,10113.91,47893.10,24.0,6.243482,-75.560541,2026-08-04 09:35:56+00:00,2026-08-04 09:59:56+00:00,Marta Rodriguez
e23c5971-c731-41e6-b588-f5407a0ae63e,06e97137-7dac-45fd-8c25-3d5ffc2931e2,Valentina Martinez,Female,53,50+,Norte,2026-08-04,Agosto,Martes,False,entregado,tarjeta,moto_electrica,55839.81,11051.94,44787.87,42.0,6.273341,-75.569636,2026-08-04 09:53:25+00:00,2026-08-04 10:35:25+00:00,Laura Perez
a1f8cf61-6712-4b74-900a-338d0d4d02e1,532946ef-c978-4995-b94c-d3c989755106,Ana Gonzalez,Female,57,50+,Chapinero,2026-08-04,Agosto,Martes,False,en_camino,app,bicicleta,17402.17,4321.05,13081.12,,6.268204,-75.544769,2026-08-04 09:53:34+00:00,,Marta Rodriguez
5cf2e8ad-197f-4992-b786-88e3fefcce71,a1e55b58-2600-44cc-9743-bc7ffad4510a,Juan Garcia,Male,25,18-25,Sur,2026-08-04,Agosto,Martes,False,entregado,efectivo,moto_electrica,31855.83,5595.83,26260.00,33.0,6.161247,-75.585362,2026-08-04 10:10:29+00:00,2026-08-04 10:43:29+00:00,Lucia Gomez
e322513a-a3b7-4bbd-a842-dfbf1e7ce913,b2322744-c7c4-49f3-9caa-8df835be917b,Juan Gomez,Male,41,36-50,Centro,2026-08-04,Agosto,Martes,False,entregado,tarjeta,moto_electrica,20842.04,3876.57,16965.47,27.0,6.249874,-75.553415,2026-08-04 11:07:47+00:00,2026-08-04 11:34:47+00:00,Luis Perez
31dc726e-2ffc-46d2-81b5-a63a9944aedf,133e7b9f-2385-4705-9e99-3eb72a0f75cb,Mateo Gonzalez,Male,66,50+,Sur,2026-08-04,Agosto,Martes,False,entregado,efectivo,bicicleta,18375.54,3934.13,14441.41,35.0,6.155218,-75.583504,2026-08-04 11:34:56+00:00,2026-08-04 12:09:56+00:00,Juan Gonzalez
ae6c7d32-7849-4f23-99fd-d006954be320,31403c6d-6d71-4dae-a092-3e351f46b23d,Juan Rodriguez,Male,26,26-35,Occidente,2026-08-04,Agosto,Martes,False,entregado,app,bicicleta,81079.78,14585.21,66494.57,43.0,6.253142,-75.613876,2026-08-04 12:11:02+00:00,2026-08-04 12:54:02+00:00,Carlos Martinez
f8054632-7601-4514-b4a0-c73f3b25b84e,fde42dcc-b6cc-4f58-995d-e8c613f6c077,Mateo Garcia,Male,53,50+,Centro,2026-08-04,Agosto,Martes,False,entregado,tarjeta,moto_electrica,58515.40,14495.32,44020.08,36.0,6.255607,-75.564156,2026-08-04 12:52:36+00:00,2026-08-04 13:28:36+00:00,Juan Gomez
1f072d4c-6f7b-4f87-8f15-09994b35a257,e14bdbbd-1b66-47ce-a156-94fef926e48d,Valentina Gomez,Female,61,50+,Sur,2026-08-04,Agosto,Martes,False,entregado,app,moto_electrica,80707.33,15291.32,65416.01,38.0,6.173287,-75.592754,2026-08-04 13:37:44+00:00,2026-08-04 14:15:44+00:00,Luis Garcia
62a5d526-6f3a-4e1a-91a3-b3c8108af7eb,0cecba19-546d-45bc-a482-e679d7148b85,Valentina Rodriguez,Female,73,50+,Chapinero,2026-08-04,Agosto,Martes,False,entregado,tarjeta,bicicleta,79786.64,15603.03,64183.61,43.0,6.260083,-75.552080,2026-08-04 14:18:32+00:00,2026-08-04 15:01:32+00:00,Juan Gomez
d59f024a-f759-4354-82f6-70f8c40dea61,a4be7243-5dfa-45d2-818a-54607daa3daa,Ana Lopez,Female,59,50+,Sur,2026-08-04,Agosto,Martes,False,entregado,tarjeta,bicicleta,47160.67,7597.23,39563.44,31.0,6.161184,-75.589721,2026-08-04 15:08:07+00:00,2026-08-04 15:39:07+00:00,Marta Rodriguez
dbd2b289-5581-4005-9b65-89ce65a9ddbd,3eaec931-6c40-439f-b3ae-a324b6ed84ac,Carlos Rodriguez,Male,37,36-50,Centro,2026-08-04,Agosto,Martes,False,entregado,efectivo,bicicleta,78629.70,18906.79,59722.91,32.0,6.251188,-75.554245,2026-08-04 15:24:34+00:00,2026-08-04 15:56:34+00:00,Marta Lopez
38576b87-48b0-4da0-95e8-d5b17ee3adc5,8d96d9c5-ae92-4815-b27b-066d5dd13ec9,Laura Martinez,Male,65,50+,Chapinero,2026-08-04,Agosto,Martes,False,entregado,efectivo,bicicleta,91611.07,16969.76,74641.31,47.0,6.266780,-75.552786,2026-08-04 15:48:57+00:00,2026-08-04 16:35:57+00:00,Andres Martinez
3b0b892a-8ce7-4ca9-bf1c-597eef715660,936e2d19-1a08-4f47-80a6-3332265a04f3,Luis Martinez,Male,48,36-50,Chapinero,2026-08-04,Agosto,Martes,False,en_camino,tarjeta,moto_electrica,68464.57,13495.67,54968.90,,6.260194,-75.547652,2026-08-04 15:51:10+00:00,,Diego Rodriguez
8d0a377a-e32a-4e57-9f39-7ed3946acb33,d71fd6be-c4b7-4470-ac26-7d00a9f047c9,Mateo Martinez,Female,63,50+,Norte,2026-08-04,Agosto,Martes,False,entregado,efectivo,bicicleta,71876.33,11307.05,60569.28,66.0,6.297305,-75.555047,2026-08-04 15:54:57+00:00,2026-08-04 17:00:57+00:00,Valentina Lopez
81681ac3-1ccc-46a8-b648-5d10d71529c0,6332c5ab-6d19-41bf-87fa-7ee16a311a73,Lucia Garcia,Female,57,50+,Norte,2026-08-04,Agosto,Martes,False,entregado,app,moto_electrica,20295.67,4847.67,15448.00,49.0,6.293712,-75.557051,2026-08-04 16:13:38+00:00,2026-08-04 17:02:38+00:00,Jorge Martinez
70998398-5b9d-48df-9ff3-a87907c69296,01137935-0af8-4f24-8ee9-07632cb39eee,Sofia Gonzalez,Female,36,36-50,Sur,2026-08-04,Agosto,Martes,False,entregado,tarjeta,moto_electrica,93656.16,14662.51,78993.65,29.0,6.151417,-75.598817,2026-08-04 16:30:08+00:00,2026-08-04 16:59:08+00:00,Ana Gonzalez
f4ac7bee-d63e-452d-8699-31eeaec684f1,9b929e05-3be7-47f5-8987-51f10d07938d,Marta Lopez,Female,52,50+,Centro,2026-08-04,Agosto,Martes,False,cancelado,tarjeta,bicicleta,31615.06,5433.13,26181.93,,6.247514,-75.557940,2026-08-04 16:33:10+00:00,,
1c681310-857f-4035-9f0d-56f9943f8253,31e98e9a-24de-4294-8826-fc491e8529cc,Pedro Garcia,Female,34,26-35,Sur,2026-08-04,Agosto,Martes,False,entregado,efectivo,bicicleta,21765.47,3273.69,18491.78,54.0,6.161615,-75.598053,2026-08-04 16:52:18+00:00,2026-08-04 17:46:18+00:00,Carlos Martinez
9281bf62-e1b9-4788-abbf-884cf9481786,d75d2cf4-7250-4620-8774-e082750cafca,Diego Gomez,Female,81,50+,Chapinero,2026-08-04,Agosto,Martes,False,entregado,app,bicicleta,93537.65,19292.46,74245.19,47.0,6.266772,-75.555113,2026-08-04 17:40:34+00:00,2026-08-04 18:27:34+00:00,Lucia Lopez
49031a8b-e958-42b7-aafe-bf7b2ed9daad,30010484-56ff-42bf-8c2c-27a95de8dadb,Luis Gonzalez,Female,77,50+,Sur,2026-08-04,Agosto,Martes,False,entregado,tarjeta,bicicleta,84816.39,15477.57,69338.82,42.0,6.166667,-75.604330,2026-08-04 18:52:04+00:00,2026-08-04 19:34:04+00:00,Luis Garcia
1fd718eb-7513-43e6-87bc-f07cbb3b3800,a200fb08-fef7-4a11-b4af-a7fc9c26bc2e,Luis Garcia,Female,63,50+,Occidente,2026-08-04,Agosto,Martes,False,entregado,efectivo,bicicleta,77848.08,14451.32,63396.76,36.0,6.271702,-75.593475,2026-08-04 19:01:54+00:00,2026-08-04 19:37:54+00:00,Marta Perez
9228c199-43ff-4cc4-8b47-b3bad9786ba3,2db7afb4-3544-4567-8108-5861c213f9ed,Juan Garcia,Female,31,26-35,Centro,2026-08-04,Agosto,Martes,False,entregado,efectivo,bicicleta,33782.26,8388.53,25393.73,41.0,6.247860,-75.558320,2026-08-04 19:17:12+00:00,2026-08-04 19:58:12+00:00,Lucia Lopez
ea3ebf27-374f-4cbe-adca-20d4ea980a97,c5392279-bee4-46f6-9a0a-50b84b29381b,Juan Garcia,Male,76,50+,Occidente,2026-08-04,Agosto,Martes,False,entregado,app,moto_electrica,17448.64,3341.20,14107.44,39.0,6.235370,-75.606322,2026-08-04 20:58:04+00:00,2026-08-04 21:37:04+00:00,Mateo Martinez
7bf9cf37-7415-4a79-89d1-ff9921c3ed18,2e431e06-4c17-49d0-97dd-2d1cd10b4a95,Maria Gonzalez,Male,52,50+,Norte,2026-08-04,Agosto,Martes,False,cancelado,tarjeta,bicicleta,26133.97,4452.27,21681.70,,6.272124,-75.562739,2026-08-04 20:59:31+00:00,,Ana Gonzalez
36fad590-a763-40b4-88d4-739a94404b18,06e97137-7dac-45fd-8c25-3d5ffc2931e2,Valentina Martinez,Female,53,50+,Sur,2026-08-04,Agosto,Martes,False,entregado,efectivo,bicicleta,73210.24,16759.00,56451.24,57.0,6.170998,-75.598889,2026-08-04 21:27:21+00:00,2026-08-04 22:24:21+00:00,Andres Lopez
50acfdb8-ba87-4c77-a157-6c0d1761279a,05f438aa-91cf-4c97-b79d-dca22be98b69,Marta Rodriguez,Female,72,50+,Occidente,2026-08-04,Agosto,Martes,False,entregado,efectivo,moto_electrica,39884.96,9056.75,30828.21,37.0,6.233939,-75.592673,2026-08-04 22:17:27+00:00,2026-08-04 22:54:27+00:00,Andres Lopez
d21a59bc-86b6-4bf4-93ff-38f898829a13,90134b2f-22cb-42bb-8719-e7c7d7271e06,Andres Rodriguez,Male,46,36-50,Norte,2026-08-04,Agosto,Martes,False,entregado,app,moto_electrica,78240.13,17649.88,60590.25,47.0,6.272904,-75.561000,2026-08-04 22:29:06+00:00,2026-08-04 23:16:06+00:00,Juan Gonzalez
4e2b004f-56b0-43cf-aef9-7a553d03ad51,13e0122f-67ce-494f-8347-6975e8c8f54e,Luis Garcia,Male,54,50+,Occidente,2026-08-04,Agosto,Martes,False,entregado,app,moto_electrica,53212.78,12708.48,40504.30,42.0,6.279114,-75.600223,2026-08-04 23:05:29+00:00,2026-08-04 23:47:29+00:00,Ana Gonzalez
