id,email,hashed_password,full_name,role,is_active,is_verified,created_at,updated_at
31403c6d-6d71-4dae-a092-3e351f46b23d,juan.rodriguez33@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Juan Rodriguez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
13e0122f-67ce-494f-8347-6975e8c8f54e,luis.garcia93@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Luis Garcia,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
c868f96d-ea66-42c6-ab2c-c8e836b35c37,sofia.garcia73@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Sofia Garcia,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
3eaec931-6c40-439f-b3ae-a324b6ed84ac,carlos.rodriguez7@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Carlos Rodriguez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
e3d7ed4c-b628-4a8e-a070-6cb9dcb5d8d0,mateo.gomez78@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Mateo Gomez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
f5dd7f93-442b-4f9f-b4d8-50c8af7475e5,mateo.gonzalez40@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Mateo Gonzalez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
2bcc12cb-5d87-4176-a287-3a2aee9351e5,luis.rodriguez21@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Luis Rodriguez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
c6b06ff5-5bd5-4cf6-9ab7-14b19aae54c6,camila.gonzalez8@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Camila Gonzalez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
53e623f4-bf20-4228-82e3-ee34aa52cc05,diego.lopez10@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Diego Lopez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
a76b46d5-3d05-4c09-9857-29ce77b7ebf6,laura.martinez1@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Laura Martinez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
d75d2cf4-7250-4620-8774-e082750cafca,diego.gomez20@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Diego Gomez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
d93054ed-cd47-4d20-aed5-d5b5d35ef806,sofia.martinez21@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Sofia Martinez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
7f429b09-d2c9-4b17-84f6-4ef50370180a,sofia.martinez26@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Sofia Martinez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
651347e4-debe-4831-bdda-7ce4e7067076,laura.lopez75@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Laura Lopez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
ec199edf-cdc2-4925-8ff2-1f0f224fc41a,valentina.lopez90@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Valentina Lopez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
0cecba19-546d-45bc-a482-e679d7148b85,valentina.rodriguez74@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Valentina Rodriguez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
065ed21a-e960-49f7-928c-facf2bab622a,marta.perez67@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Marta Perez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
8d96d9c5-ae92-4815-b27b-066d5dd13ec9,laura.martinez19@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Laura Martinez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
8f0ac0bd-4c61-4d9c-8a0a-a6c0f2d7227c,andres.gomez68@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Andres Gomez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
c9baeee8-18c8-43a5-91a4-eb6a1108ec13,laura.perez28@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Laura Perez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
6332c5ab-6d19-41bf-87fa-7ee16a311a73,lucia.garcia27@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Lucia Garcia,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
7d75a9ec-1aa7-433b-920a-65483447d468,pedro.gomez54@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Pedro Gomez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
fa03a4c0-a33c-47a6-aa10-616ec3e63346,maria.perez23@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Maria Perez,cliente,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
48692700-055f-400c-8687-6573be0be73f,andres.gomez91@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Andres Gomez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
683d79f9-8c30-41e0-8b8b-0050b7d22560,ana.martinez23@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Ana Martinez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
65c0052d-e656-48ba-9f6c-ba710d8242eb,jorge.lopez1@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Jorge Lopez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
3a4a49e1-666d-4fe0-be3c-6ffb0dd04f55,juan.gonzalez47@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Juan Gonzalez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
652a1885-2699-4597-afd1-1379a48e1f75,mateo.martinez20@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Mateo Martinez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
4a610ffa-babe-4263-9ee4-1ec7d61cdb29,diego.rodriguez2@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Diego Rodriguez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
ae960795-51c3-43fe-8b0c-cd21d3738b27,lucia.lopez82@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Lucia Lopez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
c7821b64-7aa0-48bf-8b4d-b4728048dd60,jorge.gonzalez42@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Jorge Gonzalez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
7e7763b0-2145-4ea0-99f0-070486f95eff,andres.martinez57@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Andres Martinez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
4fb4b86b-6657-418f-9af0-05576b82420b,maria.martinez82@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Maria Martinez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
fc03515f-887a-46b7-a44a-8c0fcb0775be,lucia.gomez10@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Lucia Gomez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
7814bc90-b0b8-47d7-afaf-af5aeb7abd42,valentina.garcia42@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Valentina Garcia,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
567b2569-6593-43a6-afb7-944d81edda57,juan.gomez60@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Juan Gomez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
45b54b7a-158a-475b-b074-bc304ee06c5f,marta.rodriguez36@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Marta Rodriguez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
c37ce403-bebf-4091-b511-62cf4048e8c2,luis.lopez69@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Luis Lopez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
bb6f84b2-6b62-49d9-ac7c-390723a72a9b,luis.garcia66@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Luis Garcia,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
f8f6f0d9-c708-4217-bad3-d580bf28fd5f,marta.lopez75@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Marta Lopez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
2ba6deb3-6f6f-4b15-86fc-06a32886e27a,luis.perez89@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Luis Perez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
df1dce50-5616-4589-9d5f-16212ef42b85,luis.garcia54@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Luis Garcia,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
17e891b7-bc3c-457b-8c87-b29642b7ab70,marta.perez73@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Marta Perez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
ddf43472-6d4b-4f43-8038-029005b65044,laura.gonzalez86@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Laura Gonzalez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
c946470e-cab4-4e7a-bcca-849685696e98,andres.gomez4@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Andres Gomez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
dd0aed03-899f-4d40-91a2-c94ffa9d7e52,valentina.lopez26@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Valentina Lopez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
8dbe836f-3f88-4e02-a3e2-bf2a6a310110,diego.lopez22@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Diego Lopez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
d3492baf-d484-402d-a53e-ed3ddd5838b9,jorge.gomez40@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Jorge Gomez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
7bc55f10-dfa3-425e-be6d-9697b5a6edd0,laura.perez3@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Laura Perez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
8caf803c-0a87-4a8a-88c8-b2e2476e1eeb,carlos.martinez5@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Carlos Martinez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
eec9c1a6-fa0a-4ee3-bcf5-687cf4ffffd1,jorge.martinez75@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Jorge Martinez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
4833d69a-eb17-4595-b943-0c1a439dce6a,ana.gonzalez44@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Ana Gonzalez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
9852732d-4628-4e78-ba2e-16d78d91a915,andres.lopez49@ecodelivery.local,"$argon2id$v=19$m=65536,t=3,p=4$DUMMY_HASH_PARA_MIGRACION$dummy",Andres Lopez,repartidor,True,True,2026-08-27 20:13:02+0000,2026-08-27 20:13:02+0000
